"Code","ShortDescription","LongDescription","isBasicLevel","AggregateLevel","parentCode"
"261","Silk","Silk",0,3,"26"
"2611","Silk worm cocoons suitable for reeling","Silk worm cocoons suitable for reeling",1,4,"261"
"2612","Unreelable cocoons and cocoons wastes","Unreelable cocoons and cocoons wastes",1,4,"261"
"2613","Raw silk, not thrown","Raw silk, not thrown",1,4,"261"
"262","Wool and other animal hair","Wool and other animal hair",0,3,"26"
"2621","Sheeps and lambs wool, greasy or fleece washed","Sheeps and lambs wool, greasy or fleece washed",1,4,"262"
"2622","Sheeps and lambs wool, degreased","Sheeps and lambs wool, degreased",1,4,"262"
"2623","Fine animal hair, ex.wool not carded or combed","Fine animal hair, ex.wool not carded or combed",1,4,"262"
"2625","Horsehair & other coarse hair,not carded/combed","Horsehair & other coarse hair,not carded/combed",0,4,"262"
"26251","Horsehair & other coarse hair,not carded/combed","Horsehair & other coarse hair,not carded/combed",1,5,"2625"
"26259","Other coarse hair,not carded or combed","Other coarse hair,not carded or combed",1,5,"2625"
"2626","Wool shoddy","Wool shoddy",1,4,"262"
"2627","Wool or anim. Hair, carded or combed, ex. Tops","Wool or anim. Hair, carded or combed, ex. Tops",1,4,"262"
"2628","Wool tops","Wool tops",1,4,"262"
"2629","Waste of wool and of other animal hair, nes","Waste of wool and of other animal hair, nes",1,4,"262"
"263","Cotton","Cotton",0,3,"26"
"2631","Raw cotton, other than linters","Raw cotton, other than linters",1,4,"263"
"2632","Cotton linters","Cotton linters",1,4,"263"
"2633","Cotton waste, not carded or combed","Cotton waste, not carded or combed",1,4,"263"
"2634","Cotton,carded or combed","Cotton,carded or combed",1,4,"263"
"264","Jute","Jute",0,3,"26"
"2640","Jute & waste","Jute & waste",1,4,"264"
"265","Vegetable fibres,except cotton and jute","Vegetable fibres,except cotton and jute",0,3,"26"
"2651","Flax and flax tow and waste","Flax and flax tow and waste",0,4,"265"
"26511","Flax,raw or retted","Flax,raw or retted",1,5,"2651"
"26512","Flax,scutched/hackled etc.not spun","Flax,scutched/hackled etc.not spun",1,5,"2651"
"26513","Flax tow and waste","Flax tow and waste",1,5,"2651"
"2652","True hemp and true hemp tow and waste","True hemp and true hemp tow and waste",1,4,"265"
"2653","Ramie and ramie noils & waste","Ramie and ramie noils & waste",1,4,"265"
"2654","Sisal and other fibres of the agave family","Sisal and other fibres of the agave family",1,4,"265"
"2655","Manila fibre and manila tow and waste","Manila fibre and manila tow and waste",1,4,"265"
"2658","Vegetable textile fibres,nes and waste","Vegetable textile fibres,nes and waste",1,4,"265"
"266","Synthetic and regenerated artificial fibres","Synthetic and regenerated artificial fibres",0,3,"26"
"2662","Synthetic fibres suitable for spinning","Synthetic fibres suitable for spinning",0,4,"266"
"26621","Discont. Synth. Fibres not carded or combed","Discont. Synth. Fibres not carded or combed",1,5,"2662"
"26622","Cont. Filament tow for manuf discon syn fibres","Cont. Filament tow for manuf discon syn fibres",1,5,"2662"
"26623","Discont synth fibres or waste carded or combed","Discont synth fibres or waste carded or combed",1,5,"2662"
"2663","Regenerated fibres suitable for spinning","Regenerated fibres suitable for spinning",0,4,"266"
"26631","Discont regener. Fibres, not carded or combed","Discont regener. Fibres, not carded or combed",1,5,"2663"
"26632","Cont filament tow for manuf discon regen fibr","Cont filament tow for manuf discon regen fibr",1,5,"2663"
"26633","Discont regen fibres or waste carded or combed","Discont regen fibres or waste carded or combed",1,5,"2663"
"2664","Waste of synthetic or regenerated fibres","Waste of synthetic or regenerated fibres",1,4,"266"
"267","Waste materials from textile fabrics, incl.rags","Waste materials from textile fabrics, incl.rags",0,3,"26"
"2670","Waste materials from textile fabrics","Waste materials from textile fabrics",0,4,"267"
"26701","Old clothing & other textile waste imported","Old clothing & other textile waste imported",1,5,"2670"
"26702","Used or new rags,scrap cordage or worm out art.","Used or new rags,scrap cordage or worm out art.",1,5,"2670"
"27","Crude fertilizers and crude minerals, nes","Crude fertilizers and crude minerals, nes",0,2,"2"
"271","Fertilizers, crude","Fertilizers, crude",0,3,"27"
"2711","Natural fertilizers of anim./veget. Origin","Natural fertilizers of anim./veget. Origin",1,4,"271"
"2712","Natural sodium nitrate","Natural sodium nitrate",1,4,"271"
"2713","Natural phosphates, whether or not ground","Natural phosphates, whether or not ground",1,4,"271"
"2714","Natural potassic salts, crude","Natural potassic salts, crude",1,4,"271"
"273","Stone, sand and gravel","Stone, sand and gravel",0,3,"27"
"2731","Building & monumental stone,rough","Building & monumental stone,rough",0,4,"273"
"27311","Slate","Slate",1,5,"2731"
"27312","Marble and other calcereous monu.or build. Ston","Marble and other calcereous monu.or build. Ston",1,5,"2731"
"27313","Granite,porphyry,sandstone,etc.","Granite,porphyry,sandstone,etc.",1,5,"2731"
"2732","Gypsum,plasters,limestone flux & calcareous st.","Gypsum,plasters,limestone flux & calcareous st.",0,4,"273"
"27321","Gypsum and plasters","Gypsum and plasters",1,5,"2732"
"27322","Limestone flux & calcer.stone used for lime","Limestone flux & calcer.stone used for lime",1,5,"2732"
"2733","Sand excluding metal bearing sand","Sand excluding metal bearing sand",1,4,"273"
"2734","Gravel & crushed stone","Gravel & crushed stone",1,4,"273"
"274","Sulphur & unroasted iron pyrites","Sulphur & unroasted iron pyrites",0,3,"27"
"2741","Sulphur, not sublimed, precipitd or colloidal","Sulphur, not sublimed, precipitd or colloidal",1,4,"274"
"2742","Iron pyrites, unroasted","Iron pyrites, unroasted",1,4,"274"
"275","Natural abrasives incl.industrial diamonds","Natural abrasives incl.industrial diamonds",0,3,"27"
"2751","Industrial diamonds","Industrial diamonds",1,4,"275"
"2752","Natural abrasives","Natural abrasives",0,4,"275"
"27521","Dust & powder of mat./synth.precious semi stone","Dust & powder of mat./synth.precious semi stone",1,5,"2752"
"27522","Infusorial earths,etc.","Infusorial earths,etc.",1,5,"2752"
"27523","Pumice stone,emery,nat.corundum & mat.abrasives","Pumice stone,emery,nat.corundum & mat.abrasives",1,5,"2752"
"276","Other crude minerals","Other crude minerals",0,3,"27"
"2761","Natural asphalt & natural bitumen","Natural asphalt & natural bitumen",1,4,"276"
"2762","Clay & other refractory minerals,nes","Clay & other refractory minerals,nes",0,4,"276"
"27621","Clay and similar refractory materials,n.e.s.","Clay and similar refractory materials,n.e.s.",1,5,"2762"
"27622","Natural graphite","Natural graphite",1,5,"2762"
"27623","Dolomite","Dolomite",1,5,"2762"
"27624","Magnesite","Magnesite",1,5,"2762"
"2763","Salt","Salt",1,4,"276"
"2764","Asbestos,crude,washed or ground","Asbestos,crude,washed or ground",1,4,"276"
"2765","Quartz,mica,felspar,fluorspar,cryolite etc.","Quartz,mica,felspar,fluorspar,cryolite etc.",0,4,"276"
"27651","Natural quartz and quartzite","Natural quartz and quartzite",1,5,"2765"
"27652","Mica (incl.splitings and waste )","Mica (incl.splitings and waste )",1,5,"2765"
"27653","Cryolite and chiolite,natural","Cryolite and chiolite,natural",1,5,"2765"
"27654","Felspar,fluorspar,etc.","Felspar,fluorspar,etc.",1,5,"2765"
"2766","Slag,dross,scalings & similar waste,nes","Slag,dross,scalings & similar waste,nes",0,4,"276"
"27661","Slag,dross,scalings & sim.waste of iron/steel","Slag,dross,scalings & sim.waste of iron/steel",1,5,"2766"
"27662","Slag and ash,n.e.s.(incl.kelp)","Slag and ash,n.e.s.(incl.kelp)",1,5,"2766"
"27668","Blast furnace dust","Blast furnace dust",1,5,"2766"
"27669","Rest of 276.61","Rest of 276.61",1,5,"2766"
"2769","Minerals crude,nes","Minerals crude,nes",0,4,"276"
"27691","Chalk","Chalk",1,5,"2769"
"27692","Earth colours,etc.","Earth colours,etc.",1,5,"2769"
"27693","Natural barium sulphate & barium carbonate","Natural barium sulphate & barium carbonate",1,5,"2769"
"27694","Meerschaum,amber,jet","Meerschaum,amber,jet",1,5,"2769"
"27695","Natural steatite; talc","Natural steatite; talc",1,5,"2769"
"27696","Natural arsenic sulphides","Natural arsenic sulphides",1,5,"2769"
"27697","Crude natural borates","Crude natural borates",1,5,"2769"
"27699","Mineral substances,n.e.s.","Mineral substances,n.e.s.",1,5,"2769"
"28","Metalliferous ores and metal scrap","Metalliferous ores and metal scrap",0,2,"2"
"281","Iron ore & concentrates","Iron ore & concentrates",0,3,"28"
"2813","Iron ore & concentrates ex roasted iron pyrites","Iron ore & concentrates ex roasted iron pyrites",1,4,"281"
"2814","Roasted iron pyrites","Roasted iron pyrites",1,4,"281"
"282","Iron and steel scrap","Iron and steel scrap",0,3,"28"
"2820","Iron & steel scrap","Iron & steel scrap",0,4,"282"
"28201","Iron/steel scrap not sorted or graded","Iron/steel scrap not sorted or graded",1,5,"2820"
"28202","Iron/steel scrap sorted or graded/cast iron","Iron/steel scrap sorted or graded/cast iron",1,5,"2820"
"28203","Iron/steel scrap sort.or graded/tinned iron","Iron/steel scrap sort.or graded/tinned iron",1,5,"2820"
"28204","Rest of 282.0","Rest of 282.0",1,5,"2820"
"283","Ores & concentrates of non ferrous base metals","Ores & concentrates of non ferrous base metals",0,3,"28"
"2831","Ores and concentrates of copper, incl. Matte","Ores and concentrates of copper, incl. Matte",0,4,"283"
"28311","Ores and concentrates of copper","Ores and concentrates of copper",1,5,"2831"
"28312","Copper matte","Copper matte",1,5,"2831"
"2832","Ores and concentrates of nickel, incl. Matte","Ores and concentrates of nickel, incl. Matte",0,4,"283"
"28321","Ores & concentrates of nickel","Ores & concentrates of nickel",1,5,"2832"
"28322","Nickel/speis matte & other intermediate prod.","Nickel/speis matte & other intermediate prod.",1,5,"2832"
"2833","Bauxite and concentrates of aluminium","Bauxite and concentrates of aluminium",1,4,"283"
"2834","Ores and concentrates of lead","Ores and concentrates of lead",1,4,"283"
"2835","Ores and concentrates of zinc","Ores and concentrates of zinc",1,4,"283"
"2836","Ores and concentrates of tin","Ores and concentrates of tin",1,4,"283"
"2837","Ores and concentrates of manganese","Ores and concentrates of manganese",1,4,"283"
"2839","Ores & concentrates of non ferrous base met.nes","Ores & concentrates of non ferrous base met.nes",0,4,"283"
"28391","Ores & concentrates of chromium","Ores & concentrates of chromium",1,5,"2839"
"28392","Ores & concentrates of tungsten","Ores & concentrates of tungsten",1,5,"2839"
"28393","Ores & conc.of titanium,vanadium,molybdem,etc.","Ores & conc.of titanium,vanadium,molybdem,etc.",1,5,"2839"
"28399","Other ores & conc.of non ferrous base metals.","Other ores & conc.of non ferrous base metals.",1,5,"2839"
"284","Non ferrous metal scrap","Non ferrous metal scrap",0,3,"28"
"2840","Non ferrous metal scrap","Non ferrous metal scrap",0,4,"284"
"28401","Ash and residues bearing non ferrous metals","Ash and residues bearing non ferrous metals",1,5,"2840"
"28402","Copper waste and scrap","Copper waste and scrap",1,5,"2840"
"28403","Nickel waste and scrap","Nickel waste and scrap",1,5,"2840"
"28404","Aluminium waste and scrap","Aluminium waste and scrap",1,5,"2840"
"28405","Magnesium waste and scrap","Magnesium waste and scrap",1,5,"2840"
"28406","Lead waste and scrap","Lead waste and scrap",1,5,"2840"
"28407","Zinc waste and scrap","Zinc waste and scrap",1,5,"2840"
"28408","Zinc dust (blue powder)","Zinc dust (blue powder)",1,5,"2840"
"28409","Tin waste and scrap","Tin waste and scrap",1,5,"2840"
"285","Silver & platinum ores","Silver & platinum ores",0,3,"28"
"2850","Silver & platinum ores","Silver & platinum ores",0,4,"285"
"28501","Ores & conc.of silver,platinum,etc.","Ores & conc.of silver,platinum,etc.",1,5,"2850"
"28502","Waste & sweepings of silver,platinum group met.","Waste & sweepings of silver,platinum group met.",1,5,"2850"
"286","Ores & concentrates of uranium & thorium","Ores & concentrates of uranium & thorium",0,3,"28"
"2860","Ores & concentrates of uranium & thorium","Ores & concentrates of uranium & thorium",1,4,"286"
"29","Crude animal and vegetable materials, nes","Crude animal and vegetable materials, nes",0,2,"2"
"291","Crude animal materials,nes","Crude animal materials,nes",0,3,"29"
"2911","Bones,ivory,horns,hoofs,claws & similar prod.","Bones,ivory,horns,hoofs,claws & similar prod.",0,4,"291"
"29111","Bones and horn cores and their wastes","Bones and horn cores and their wastes",1,5,"2911"
"29112","Horn,antlers,whalebone,etc.and their wastes","Horn,antlers,whalebone,etc.and their wastes",1,5,"2911"
"29113","Ivory and waste","Ivory and waste",1,5,"2911"
"29114","Tortoise shell and waste","Tortoise shell and waste",1,5,"2911"
"29115","Coral and shells and their wastes","Coral and shells and their wastes",1,5,"2911"
"2919","Materials of animal origin,nes","Materials of animal origin,nes",0,4,"291"
"29191","Human hair,unworked;waste of human hair","Human hair,unworked;waste of human hair",1,5,"2919"
"29192","Bristles and brush making hair & their wastes","Bristles and brush making hair & their wastes",1,5,"2919"
"29193","Guts,bladders & stomachs of animals(non fish)","Guts,bladders & stomachs of animals(non fish)",1,5,"2919"
"29194","Fish waste","Fish waste",1,5,"2919"
"29195","Waste of raw hides and skins","Waste of raw hides and skins",1,5,"2919"
"29196","Birds'feathers,etc.","Birds""feathers,etc.",1,5,"2919"
"29197","Natural sponges","Natural sponges",1,5,"2919"
"29198","Ambergris,civet,musk,etc.","Ambergris,civet,musk,etc.",1,5,"2919"
"29199","Other materials of animal origin,n.e.s.","Other materials of animal origin,n.e.s.",1,5,"2919"
"292","Crude vegetable materials,nes","Crude vegetable materials,nes",0,3,"29"
"2921","Plants used in dyeing & tanning","Plants used in dyeing & tanning",1,4,"292"
"2922","Natural gums,resins,balsam and lacs","Natural gums,resins,balsam and lacs",1,4,"292"
"2923","Vegetable materials used for plaiting","Vegetable materials used for plaiting",1,4,"292"
"2924","Plants,seeds,flowers used in perfumery/pharmac.","Plants,seeds,flowers used in perfumery/pharmac.",1,4,"292"
"2925","Seeds,fruit & spores for planting","Seeds,fruit & spores for planting",1,4,"292"
"2926","Bulbs,tubers,rhizomes and flowering plants","Bulbs,tubers,rhizomes and flowering plants",0,4,"292"
"29261","Bulbs,tubers,corms,crowns and rhizomes","Bulbs,tubers,corms,crowns and rhizomes",1,5,"2926"
"29269","Live plants,n.e.s.","Live plants,n.e.s.",1,5,"2926"
"2927","Cut flowers & foliage","Cut flowers & foliage",0,4,"292"
"29271","Cut flowers and buds for ornamental purposes","Cut flowers and buds for ornamental purposes",1,5,"2927"
"29272","Foliage,branches,etc.for ornamental purposes","Foliage,branches,etc.for ornamental purposes",1,5,"2927"
"2929","Materials of vegetable origin,nes","Materials of vegetable origin,nes",0,4,"292"
"29291","Veg.saps,extracts,pectic subst.diriv.from veg.","Veg.saps,extracts,pectic subst.diriv.from veg.",1,5,"2929"
"29292","Veg.mat.used primarily as stuffing or padding","Veg.mat.used primarily as stuffing or padding",1,5,"2929"
"29293","Veg.mat.used primarily in brushes or brooms","Veg.mat.used primarily in brushes or brooms",1,5,"2929"
"29294","Seeds,nuts,etc.used for carving","Seeds,nuts,etc.used for carving",1,5,"2929"
"29299","Other materials of vegetable origin,n.e.s.","Other materials of vegetable origin,n.e.s.",1,5,"2929"
"3","Mineral fuels, lubricants and related materials","Mineral fuels, lubricants and related materials",0,1,"TOTAL"
"32","Coal, coke and briquettes","Coal, coke and briquettes",0,2,"3"
"321","Coal,coke & briquettes","Coal,coke & briquettes",0,3,"32"
"3214","Coal /anthracite, bituminous/","Coal /anthracite, bituminous/",1,4,"321"
"3215","Briquettes of coal","Briquettes of coal",1,4,"321"
"3216","Lignite briquettes and lignite","Lignite briquettes and lignite",0,4,"321"
"32161","Lignite","Lignite",1,5,"3216"
"32162","Lignite briquettes","Lignite briquettes",1,5,"3216"
"3217","Peat briquettes & peat","Peat briquettes & peat",1,4,"321"
"3218","Coke & semi coke of coal, of lignite or of peat","Coke & semi coke of coal, of lignite or of peat",0,4,"321"
"32181","Coke of coal for manuf.of electrodes","Coke of coal for manuf.of electrodes",1,5,"3218"
"32182","Other coke and semi coke of coal","Other coke and semi coke of coal",1,5,"3218"
"32183","Coke and semi coke of lignite","Coke and semi coke of lignite",1,5,"3218"
"32184","Coke and semi coke of peat","Coke and semi coke of peat",1,5,"3218"
"33","Petroleum and petroleum products","Petroleum and petroleum products",0,2,"3"
"331","Petroleum, crude and partly refined","Petroleum, crude and partly refined",0,3,"33"
"3310","Petroleum,crude & partly refined","Petroleum,crude & partly refined",0,4,"331"
"33101","Crude petroleum","Crude petroleum",1,5,"3310"
"33102","Petroleum,partly refined (incl.topped crudes)","Petroleum,partly refined (incl.topped crudes)",1,5,"3310"
"332","Petroleum products","Petroleum products",0,3,"33"
"3321","Motor spirit, gasolene and other light oils","Motor spirit, gasolene and other light oils",1,4,"332"
"3322","Lamp oil and white spirit","Lamp oil and white spirit",1,4,"332"
"3323","Distillate fuels","Distillate fuels",1,4,"332"
"3324","Residual fuel oils","Residual fuel oils",1,4,"332"
"3325","Lubricating oils and greases","Lubricating oils and greases",0,4,"332"
"33251","Lubricating prep.cont.>70% by weight of petr.","Lubricating prep.cont.>70% by weight of petr.",1,5,"3325"
"33252","Lubricating prep.cont.<70% by weight of petr.","Lubricating prep.cont.<70% by weight of petr.",1,5,"3325"
"3326","Mineral jelly and waxes incl.petrolatum","Mineral jelly and waxes incl.petrolatum",0,4,"332"
"33261","Petroleum jelly (petrolatum)","Petroleum jelly (petrolatum)",1,5,"3326"
"33262","Mineral waxes","Mineral waxes",1,5,"3326"
"3329","Pitch,resin,petroleum asphalt etc.","Pitch,resin,petroleum asphalt etc.",0,4,"332"
"33291","Non lubricating oils,n.e.s.","Non lubricating oils,n.e.s.",1,5,"3329"
"33292","Pitch obtained from coal tar or from other tars","Pitch obtained from coal tar or from other tars",1,5,"3329"
"33293","Pitch coke","Pitch coke",1,5,"3329"
"33294","Petroleum coke","Petroleum coke",1,5,"3329"
"33295","Petr.bitumen & other petrol.& shale oil resid.","Petr.bitumen & other petrol.& shale oil resid.",1,5,"3329"
"33296","Bituminous mixt.based on asphalt,petroleum,etc.","Bituminous mixt.based on asphalt,petroleum,etc.",1,5,"3329"
"34","Gas, natural and manufactured","Gas, natural and manufactured",0,2,"3"
"341","Gas,natural and manufactured","Gas,natural and manufactured",0,3,"34"
"3411","Gas, natural","Gas, natural",1,4,"341"
"3412","Gas,manufactured","Gas,manufactured",1,4,"341"
"35","Electric energy","Electric energy",0,2,"3"
"351","Electric energy","Electric energy",0,3,"35"
"3510","Electric energy","Electric energy",1,4,"351"
"4","Animal and vegetable oils and fats","Animal and vegetable oils and fats",0,1,"TOTAL"
"41","Animal oils and fats","Animal oils and fats",0,2,"4"
"411","Animal oils and fats","Animal oils and fats",0,3,"41"
"4111","Oils of fish and marine mammals","Oils of fish and marine mammals",0,4,"411"
"41111","Pharmaceutical oils","Pharmaceutical oils",1,5,"4111"
"41112","Whale and sperm oils","Whale and sperm oils",1,5,"4111"
"41113","Rest of 411.1","Rest of 411.1",1,5,"4111"
"4113","Animal oils, fats and greases, excluding lard","Animal oils, fats and greases, excluding lard",0,4,"411"
"41131","Pig and poultry fat,unrendered","Pig and poultry fat,unrendered",1,5,"4113"
"41132","Fats,unrendered,of boving cattle sheeps tallow","Fats,unrendered,of boving cattle sheeps tallow",1,5,"4113"
"41133","Lard stearin and lard oil,etc.","Lard stearin and lard oil,etc.",1,5,"4113"
"41134","Wool grease,etc. (incl.lanolin)","Wool grease,etc. (incl.lanolin)",1,5,"4113"
"41135","Degras","Degras",1,5,"4113"
"41139","Animal oils and fats, n.e.s.","Animal oils and fats, n.e.s.",1,5,"4113"
"42","Fixed vegetable oils and fats","Fixed vegetable oils and fats",0,2,"4"
"421","Fixed vegetable oils, soft","Fixed vegetable oils, soft",0,3,"42"
"4212","Soya bean oil","Soya bean oil",1,4,"421"
"4213","Cotton seed oil","Cotton seed oil",1,4,"421"
"4214","Groundnut /peanut/ oil","Groundnut /peanut/ oil",1,4,"421"
"4215","Olive oil","Olive oil",1,4,"421"
"4216","Sunflower seed oil","Sunflower seed oil",1,4,"421"
"4217","Rape,colza and mustard oils","Rape,colza and mustard oils",1,4,"421"
"422","Other fixed vegetable oils","Other fixed vegetable oils",0,3,"42"
"4221","Linseed oil","Linseed oil",1,4,"422"
"4222","Palm oil","Palm oil",1,4,"422"
"4223","Coconut copra oil","Coconut copra oil",1,4,"422"
"4224","Palm kernel oil","Palm kernel oil",1,4,"422"
"4225","Castor oil","Castor oil",1,4,"422"
"4229","Fixed vegetable oils,nes","Fixed vegetable oils,nes",1,4,"422"
"43","Animal and vegetable oils and fats, processed","Animal and vegetable oils and fats, processed",0,2,"4"
"431","Anim./veg. Oils & fats,processed,and waxes","Anim./veg. Oils & fats,processed,and waxes",0,3,"43"
"4311","Anim./veget.oils,boiled,oxidized,dehydrated","Anim./veget.oils,boiled,oxidized,dehydrated",1,4,"431"
"4312","Hydrogenated oils and fats","Hydrogenated oils and fats",1,4,"431"
"4313","Acid oils,fatty acids and solid residues","Acid oils,fatty acids and solid residues",0,4,"431"
"43131","Fatty acids;acid oils from refining","Fatty acids;acid oils from refining",1,5,"4313"
"43132","Residues from the treatment of fatty substances","Residues from the treatment of fatty substances",1,5,"4313"
"4314","Waxes of animal or vegetable origin","Waxes of animal or vegetable origin",0,4,"431"
"43141","Spermaceti","Spermaceti",1,5,"4314"
"43142","Beewax and other insect waxes","Beewax and other insect waxes",1,5,"4314"
"43143","Vegetable waxes","Vegetable waxes",1,5,"4314"
"5","Chemicals","Chemicals",0,1,"TOTAL"
"51","Chemical elements and compounds","Chemical elements and compounds",0,2,"5"
"512","Organic chemicals","Organic chemicals",0,3,"51"
"5121","Hydrocarbons and their derivatives","Hydrocarbons and their derivatives",0,4,"512"
"51211","Styrene","Styrene",1,5,"5121"
"51212","Other hydrocarbons","Other hydrocarbons",1,5,"5121"
"51213","Halogenated derivatives of hydrocarbons","Halogenated derivatives of hydrocarbons",1,5,"5121"
"51214","Other derivatives of hydrocarbons","Other derivatives of hydrocarbons",1,5,"5121"
"5122","Alcohols,phenols,phenol alcohols,glycerine","Alcohols,phenols,phenol alcohols,glycerine",0,4,"512"
"51221","Methyl alcohol /methanol/","Methyl alcohol /methanol/",1,5,"5122"
"51222","Other acyclic alcohols and derivatives","Other acyclic alcohols and derivatives",1,5,"5122"
"51223","Cyclic alcohols and derivatives","Cyclic alcohols and derivatives",1,5,"5122"
"51224","Ethyl alcohol,undenatured and den.spirits","Ethyl alcohol,undenatured and den.spirits",1,5,"5122"
"51225","Fatty alcohols","Fatty alcohols",1,5,"5122"
"51226","Glycerol and glycerol lyes","Glycerol and glycerol lyes",1,5,"5122"
"51227","Phenols and phenol alcohols","Phenols and phenol alcohols",1,5,"5122"
"51228","Derivatives of phenols or phenol alcohols","Derivatives of phenols or phenol alcohols",1,5,"5122"
"5123","Ethers,epoxides,acetals","Ethers,epoxides,acetals",0,4,"512"
"51231","Ethers,ether/alcohols/phenols/peroxides & deriv","Ethers,ether/alcohols/phenols/peroxides & deriv",1,5,"5123"
"51232","Epoxides/alcohols/phenols/ethers and derivative","Epoxides/alcohols/phenols/ethers and derivative",1,5,"5123"
"51233","Acetals,hemiacetals and derivatives","Acetals,hemiacetals and derivatives",1,5,"5123"
"5124","Aldehyde ,ketone ,quinone function compounds","Aldehyde ,ketone ,quinone function compounds",0,4,"512"
"51241","Oxygen function aldehydes","Oxygen function aldehydes",1,5,"5124"
"51242","Derivatives of oxygen function aldehydes","Derivatives of oxygen function aldehydes",1,5,"5124"
"51243","Ketones,quinones and derivatives","Ketones,quinones and derivatives",1,5,"5124"
"5125","Acids and their halogenated derivatives","Acids and their halogenated derivatives",0,4,"512"
"51251","Monoacids and derivatives","Monoacids and derivatives",1,5,"5125"
"51252","Polyacids and derivatives","Polyacids and derivatives",1,5,"5125"
"51253","Oxygen function acids and derivatives","Oxygen function acids and derivatives",1,5,"5125"
"5126","Inorganic esters,their salts and derivatives","Inorganic esters,their salts and derivatives",0,4,"512"
"51261","Sulphuric esters,their salts and derivatives","Sulphuric esters,their salts and derivatives",1,5,"5126"
"51262","Nitrous & nitric esters and derivatives","Nitrous & nitric esters and derivatives",1,5,"5126"
"51263","Phosphoric esters,their salts and derivatives","Phosphoric esters,their salts and derivatives",1,5,"5126"
"51264","Carbonic esters,their salts and derivatives","Carbonic esters,their salts and derivatives",1,5,"5126"
"51269","Other inorg. Esters,their salts and derivat.","Other inorg. Esters,their salts and derivat.",1,5,"5126"
"5127","Nitrogen function compounds","Nitrogen function compounds",0,4,"512"
"51271","Amine function compounds","Amine function compounds",1,5,"5127"
"51272","Oxygen function amino compounds","Oxygen function amino compounds",1,5,"5127"
"51273","Quaternary ammonium salts and hydroxides","Quaternary ammonium salts and hydroxides",1,5,"5127"
"51274","Amide function compounds","Amide function compounds",1,5,"5127"
"51275","Imide and imine function compounds","Imide and imine function compounds",1,5,"5127"
"51276","Nitrile function compounds","Nitrile function compounds",1,5,"5127"
"51277","Diazo ,azo and azoxy compounds","Diazo ,azo and azoxy compounds",1,5,"5127"
"51278","Organic derivatives of hydrazine/hydroxylamine","Organic derivatives of hydrazine/hydroxylamine",1,5,"5127"
"51279","Compounds with other nitrogen functions","Compounds with other nitrogen functions",1,5,"5127"
"5128","Organo inorganic & heterocyclic compounds","Organo inorganic & heterocyclic compounds",0,4,"512"
"51281","Organo sulphur compounds","Organo sulphur compounds",1,5,"5128"
"51282","Organo arsenic compounds","Organo arsenic compounds",1,5,"5128"
"51283","Organo mercury compounds","Organo mercury compounds",1,5,"5128"
"51284","Other organo inorganic compounds","Other organo inorganic compounds",1,5,"5128"
"51285","Heterocyclic compounds (incl.nucleic acids)","Heterocyclic compounds (incl.nucleic acids)",1,5,"5128"
"51286","Sulphonamides","Sulphonamides",1,5,"5128"
"51287","Sultones and sultams","Sultones and sultams",1,5,"5128"
"5129","Other organic chemicals","Other organic chemicals",0,4,"512"
"51291","Enzymes","Enzymes",1,5,"5129"
"51292","Sugars,chem.pure excl.sucrose glucose lactose","Sugars,chem.pure excl.sucrose glucose lactose",1,5,"5129"
"51299","Other organic compounds","Other organic compounds",1,5,"5129"
"513","Inorg.chemicals elems.,oxides,halogen salts","Inorg.chemicals elems.,oxides,halogen salts",0,3,"51"
"5131","Oxygen,nitrogen,hydrogen,rare gases","Oxygen,nitrogen,hydrogen,rare gases",0,4,"513"
"51311","Oxygen","Oxygen",1,5,"5131"
"51312","Nitrogen","Nitrogen",1,5,"5131"
"51313","Hydrogen and rare gases","Hydrogen and rare gases",1,5,"5131"
"5132","Chemical elements nes","Chemical elements nes",0,4,"513"
"51321","Chlorine","Chlorine",1,5,"5132"
"51322","Other halogens","Other halogens",1,5,"5132"
"51323","Sulphur,sublimed or precipitated;colloidal sul.","Sulphur,sublimed or precipitated;colloidal sul.",1,5,"5132"
"51324","Metalloids,n.e.s.","Metalloids,n.e.s.",1,5,"5132"
"51325","Mercury","Mercury",1,5,"5132"
"51326","Alkali,alkaline earth & rare earth metals","Alkali,alkaline earth & rare earth metals",1,5,"5132"
"51327","Carbon black, etc.","Carbon black, etc.",1,5,"5132"
"51328","Gas carbon","Gas carbon",1,5,"5132"
"5133","Inorganic acids & oxygen comp.of metalloids","Inorganic acids & oxygen comp.of metalloids",0,4,"513"
"51331","Hydrochloric and chlorosulphonic acids","Hydrochloric and chlorosulphonic acids",1,5,"5133"
"51332","Sulphur dioxide","Sulphur dioxide",1,5,"5133"
"51333","Sulphuric acid, oleum","Sulphuric acid, oleum",1,5,"5133"
"51334","Nitric acid;sulphonitric acids","Nitric acid;sulphonitric acids",1,5,"5133"
"51335","Phosphorous pentoxide and phosphoric acids","Phosphorous pentoxide and phosphoric acids",1,5,"5133"
"51336","Arsenic trioxide,ars.pentoxide & acids of ars.","Arsenic trioxide,ars.pentoxide & acids of ars.",1,5,"5133"
"51337","Boric oxide and boric acid","Boric oxide and boric acid",1,5,"5133"
"51339","Other inorganic acids & oxygen compounds","Other inorganic acids & oxygen compounds",1,5,"5133"
